gemini-1.5-pro,case1-github.yaml,"['<START>\n\n**[Configuration Entry Errors]**\n\n* **Globals/Function/DeploymentPreference**: `DeploymentPreference` is not a valid property under `Globals/Function`. It should be specified directly under the `MonolithicFunction` resource.\n\n**[Configuration Entry Value Errors]**\n\n* **Globals/Api/Cors/AllowMethods**: The allowed methods should be a comma-separated list without single quotes.  Change `""\'DELETE,GET,HEAD,OPTIONS,PATCH,POST,PUT\'""` to `""DELETE,GET,HEAD,OPTIONS,PATCH,POST,PUT""`.\n* **Globals/Api/Cors/AllowHeaders**: Similar to AllowMethods, remove the single quotes. Change `""\'Content-Type,X-Amz-Date,Authorization,X-Api-Key,X-Amz-Security-Token\'""` to `""Content-Type,X-Amz-Date,Authorization,X-Api-Key,X-Amz-Security-Token""`.\n* **Globals/Api/Cors/AllowOrigin**: While `\'*\'` is technically valid, it\'s generally considered insecure.  You should specify the actual origins you want to allow.\n* **Globals/Api/Cors/MaxAge**:  Remove the single quotes. Change `""\'600\'""` to `600`.\n\n**[Entry Dependency Errors]**\n\n* **Resources/MonolithicFunction/Events/ProxyApiGreedy/RestApiId**: The `RestApiId` property should reference the generated API Gateway resource, not the `APIG` resource. You can reference it using `!Ref APIG.Api`. \n\n<END>']"
gemini-1.5-pro,case4-github.yaml,"[""<START>\n**[Configuration Entry Errors]**\n\n* **Missing `DefinitionUri` or `DefinitionBody`:** The `AWS::Serverless::Api` resource requires either `DefinitionUri` or `DefinitionBody` to be defined. These properties specify the OpenAPI definition of your API.\n\n**[Entry Dependency Errors]**\n\n* **Incorrect `Type` in `Events`:**  The `Type` under the `MyEvent` in the `MyFunction` resource should be `Api`. While it is currently `Api`, it's important to maintain consistency and avoid potential issues. \n\n**[Configuration Entry Value Errors]**\n\n* **Incorrect `Path` Value:** The `Path` property under the `MyEvent` in the `MyFunction` resource should start with a forward slash (`/`). It should be `/` instead of just an empty string.\n\n<END>""]"
gemini-1.5-pro,case2-github.yaml,"[""<START>\n\n**[Configuration Entry Errors]**\n\n* **Resources > StockTradingStateMachine > Events > S3Trigger > Properties > Pattern:** The `Pattern` property should be in camel case, i.e., `pattern`.\n\n**[Entry Dependency Errors]**\n\n* **Resources > StockTradingStateMachine > DefinitionSubstitutions:** \n    *  The `DDBPutItem` substitution should reference a valid ARN for the `dynamodb:putItem` action. Using `!Sub arn:${AWS::Partition}:states:::dynamodb:putItem` is incorrect. It should be `!Sub arn:aws:states:${AWS::Region}:${AWS::AccountId}:function:${AWS::FunctionName}:functionName`.\n    * The `DDBTable` substitution should reference the logical ID of the DynamoDB table, which is `TransactionTable`. However, it's missing the `!Ref` intrinsic function. It should be `!Ref TransactionTable`.\n\n**[Value Dependency Errors]**\n\n* **Resources > StockTradingStateMachine > DefinitionSubstitutions:** The `StockCheckerFunctionArn`, `StockSellerFunctionArn`, and `StockBuyerFunctionArn` substitutions are missing the `!GetAtt` intrinsic function to retrieve the ARN of the corresponding Lambda functions. They should be `!GetAtt StockCheckerFunction.Arn`, `!GetAtt StockSellerFunction.Arn`, and `!GetAtt StockBuyerFunction.Arn`, respectively. \n\n<END>""]"
gemini-1.5-pro,case5-github.yaml,"['<START>\n\n**[Configuration Entry Errors]**\n\n* **Typo in Output Description:** The Outputs section has a typo. ""HelloWorldFunction"" output description should likely read ""API Gateway endpoint URL for..."" instead of ""Hello World Lambda Function ARN"". Additionally, the descriptions for SummarizeAIApi, SummarizeArticleApi, SummarizeTextRankApi, and SummarizeParagraphsApi all incorrectly state ""Hello World function"". They should reflect the specific API they represent (e.g., ""API Gateway endpoint URL for Prod stage for Summarize TextRank function"").\n\n**[Entry Dependency Errors]**\n\n* **Missing Function Code:** While not explicitly a misconfiguration, the template is missing a `CodeUri` property under the `HelloWorldFunction` resource. This property is required to specify the location of your function\'s code (e.g., a path to a ZIP file in S3 or a reference to a SAM CodeUri). Without it, the function deployment will fail.\n\n<END>']"
gemini-1.5-pro,case3-github.yaml,"[""<START>\n\n**[Configuration Entry Errors]**\n\n* **Policies:** The `Policies` property should be **`Policies`**, according to the AWS SAM specification.\n\n**[Configuration Entry Value Errors]**\n\n* **SSMParameterWithSlashPrefixReadPolicy:** This is not a standard AWS SAM policy template.  You should use a managed policy ARN like `arn:aws:iam::aws:policy/AmazonSSMReadOnlyAccess` or define a custom policy document. \n\n**[Entry Dependency Errors]**\n\n* **Policies:** The `Policies` property is only valid when `PackageType` is set to `Image`.  You haven't defined `PackageType`, which defaults to `Zip` for `AWS::Serverless::Function`.\n\n<END>""]"
gemini-1.5-pro,case8-github.yaml,"['<START>\n**[Configuration Entry Errors]**\n* **Missing `FilterPolicy`:** The `TopicEvent` is missing a required `FilterPolicy` property when subscribing an SQS queue to an SNS topic. \n\n**[Entry Dependency Errors]**\n* **Incorrect Reference:** The `RedrivePolicy` within the `TopicEvent` attempts to reference `QueueSNSDlq.Arn`. However, a resource named `QueueSNSDlq` is not defined in the template.\n\n**[Configuration Entry Value Errors]**\n* **Incorrect Case:**  The `deadLetterTargetArn` property within the `RedrivePolicy` of `MyFunctionTopicEventQueue` should be `deadLetterTargetArn` (lowercase ""l"" in ""letter"").\n\n</END> \n']"
gemini-1.5-pro,case10-github.yaml,"['<START>\n\n**[Configuration Entry Errors]**\n* **Resources > ApiGatewayApi > Properties > Cors:** The `Cors` property should be an object or an intrinsic function, not a string. To enable CORS for a specific origin, you should use the following structure:\n  ```yaml\n  Cors:\n    AllowMethods: ""\'GET,OPTIONS\'""\n    AllowHeaders: ""\'Content-Type,X-Amz-Date,Authorization,X-Api-Key,X-Amz-Security-Token\'""\n    AllowOrigins: ""\'https://www.example.com\'"" \n  ```\n\n**[Configuration Entry Value Errors]**\n* **Resources > LambdaFunction > Properties > Events > ProxyApiRoot > Properties > Path:** The `Path` property should be `/` to represent the root path. Currently, it\'s set to `/mypath`, which would create a mismatch with the API Gateway path defined earlier.\n\n**[Entry Dependency Errors]**\n* **Resources > ApiGatewayApi > Properties > DefinitionBody > paths > /mypath > get > x-amazon-apigateway-integration > uri:** The function name in the ARN should be `LambdaFunction`, not `${LambdaFunction.Arn}`. You can use `!Sub` to substitute the function ARN correctly:\n  ```yaml\n  uri:\n    Fn::Sub: ""arn:aws:apigateway:${AWS::Region}:lambda:path/2015-03-31/functions/${LambdaFunction}/invocations""\n  ```\n\n<END>']"
gemini-1.5-pro,case7-github.yaml,"['<START>\n\n**[Configuration Entry Errors]**\n* **Missing `Properties.QueueName` under `HelloWorldFunction.Events.HelloWorld`**: The `MQ` event source requires a `QueueName` property to specify the target queue. \n\n**[Configuration Entry Value Errors]**\n* **Incorrect `URI` format in `HelloWorldFunction.Events.HelloWorld.SourceAccessConfigurations`**: The `URI` field should directly reference the secret ARN, not use `!Ref` with the secret name.\n\n**[Entry Dependency Errors]**\n* **Missing `Policies` in `HelloWorldFunction`**: To grant the Lambda function access to Secrets Manager (for authentication) and Amazon MQ, you need to define an IAM role with the necessary permissions using the `Policies` property.\n\n<END>']"
gemini-1.5-pro,case9-github.yaml,"['<START>\n\n**[Configuration Entry Errors]**\n* **RestApi > Properties > CacheClusterSize**: The `CacheClusterSize` property is not valid when `CacheClusterEnabled` is set to `false`.\n\n**[Configuration Entry Value Errors]**\n* **RestApi > Properties > x-amazon-apigateway-binary-media-types**: While not technically an error, using ""\\*/*"" for binary media types can lead to unexpected behavior. It\'s best to be explicit about the binary types your API supports.\n\n**[Entry Dependency Errors]**\n* **MyLambdaFunction > Properties > Events > GetApi > Properties > RestApiId**: The `Ref` function should reference the resource\'s logical name, not its property. It should be `!Ref RestApi`.\n\n<END>']"
gemini-1.5-pro,case6-github.yaml,"['<START>\n\n**[Configuration Entry Errors]**\n\n* **Missing `BatchSize` Property:** Under the `SQSEvent` configuration, the `BatchSize` property is mandatory. It specifies the number of messages to process in a single batch (between 1 and 10).\n\n**[Configuration Entry Value Errors]**\n\n* **Incorrect `FunctionResponseTypes` Value:** The `FunctionResponseTypes` property should be a list of valid response types. While `ReportBatchItemFailures` is valid, it should be enclosed in a string within the list: `[""ReportBatchItemFailures""]`. \n\n<END>']"
